,userId,id,rating,original_title,predicted_rating
44694,547,2755,2.0,About Schmidt,
44696,547,3121,3.5,Nashville,
44697,547,4108,4.0,The Transporter,
44698,547,4175,3.0,Under Capricorn,
44699,547,4281,3.0,Appointment with Death,
44700,547,4523,3.0,Enchanted,
44702,547,4927,4.5,Edge of Seventeen,
44703,547,4948,1.5,Clair de femme,
44704,547,5521,0.5,Finder's Fee,
44705,547,5638,3.0,Alice's Restaurant,
44706,547,5966,2.5,Along Came Polly,
44707,547,6105,3.0,Dead Man's Folly,
44708,547,6341,3.0,Blue Thunder,
44710,547,6964,3.5,Something's Gotta Give,
44711,547,7131,3.5,Van Helsing,
44712,547,7182,3.0,Venom,
44713,547,7219,4.0,Zombi 2,
44714,547,7872,2.5,The Road to Guantanamo,
44715,547,8056,2.5,Train de vie,
44716,547,8266,2.5,Les Femmes de l'ombre,
44717,547,8388,4.0,¡Three Amigos!,
44718,547,8392,2.0,となりのトトロ,
44719,547,8410,4.0,The Wild Blue Yonder,
44720,547,8420,4.0,Et Dieu… créa la femme,
44721,547,8422,3.0,Rocco e i suoi fratelli,
44722,547,8462,2.5,Die freudlose Gasse,
44723,547,8583,2.5,Dangerous Beauty,
44724,547,8768,3.5,La petite voleuse,
44725,547,8851,2.0,The Blob,
44726,547,9012,4.0,Jackass: The Movie,
44727,547,25773,4.0,The Chosen,
44728,547,25795,4.0,Ladrones,
44729,547,25842,3.5,A Christmas Carol,
44730,547,25900,3.5,Tension,
44731,547,25904,3.5,Marketa Lazarová,
44732,547,25941,4.0,Harry Brown,
44733,547,26010,3.0,Long nga,
44734,547,26147,4.5,FC Venus,
44735,547,26180,3.5,Excess Baggage,
44736,547,26199,4.0,The Liquidator,
44737,547,26251,4.0,Wanda Sykes: Sick and Tired,
44738,547,26271,4.0,Live Nude Girls,
44739,547,26323,4.5,Bordertown,
44740,547,26350,4.5,Perestroika,
44741,547,26371,2.5,Maurice,
44742,547,26430,1.0,The Carter,
44743,547,26467,1.0,The Climb,
44744,547,26505,4.5,Arthur et la vengeance de Maltazard,
44745,547,26581,2.0,Dr. Who and the Daleks,
44746,547,26622,3.5,Always Outnumbered,
44747,547,26689,2.0,Retroactive,
44748,547,26694,4.0,Big River Man,
44749,547,26782,3.0,Тіні забутих предків,
44750,547,26797,5.0,Denis Leary: No Cure for Cancer,
44751,547,26838,3.5,High Wall,
44752,547,31104,3.0,豚と軍艦,
44753,547,33358,4.0,The Mostly Unfabulous Social Life of Ethan Green,
44754,547,37211,2.5,Scooby-Doo! and the Reluctant Werewolf,
44756,547,39779,3.5,Portrait in Black,
44757,547,40817,2.5,Baciami Ancora,
44758,547,41714,3.5,The Beautiful Country,
44759,547,42740,2.5,The Collector,
44760,547,43333,4.0,Désirée,
44761,547,43351,3.0,Pony Express,
44762,547,43635,4.0,天使の恋,
44763,547,43708,3.5,"Die, Mommie, Die!",
44764,547,44864,2.5,Trollflöjten,
44765,547,45179,3.5,Lua de Cristal,
44766,547,45679,4.0,The System,
44767,547,45987,4.0,新平家物語,
44768,547,47261,3.0,Carancho,
44769,547,47330,1.0,"Stewart Lee: If You Prefer a Milder Comedian, Please Ask for One",
44770,547,47493,3.0,To Kill a Priest,
44771,547,48268,4.0,Magyar rapszódia,
44772,547,49220,3.5,Zozo,
44774,547,52913,4.0,Squadra antimafia,
44775,547,54220,4.0,Anima Mundi,
44776,547,55156,4.0,九品芝麻官之白面包靑天,
44777,547,55895,3.5,Monogamy,
44778,547,58365,4.0,Da Xiao Jiang Hu,
44779,547,58904,3.5,Haunted Castle,
44780,547,67429,4.0,Le couple témoin,
44781,547,69559,4.0,Les temps morts,
44782,547,70418,3.0,Wasted on the Young,
44783,547,80346,3.5,Nobody Knows Anything!,
44784,547,84847,4.0,Cinderella Liberty,
44786,547,97936,3.0,Sweet November,
44788,547,101904,3.5,À travers la forêt,
44789,547,109161,4.0,The Squeeze,
44790,547,112582,4.0,Fraternity Demon,
44791,547,112735,4.5,The Skinny,
44792,547,114464,5.0,杀生,
44793,547,128606,4.5,The Gun That Won the West,
44794,547,134881,4.0,More of Me,
44796,547,160718,4.0,I Spy Returns,
44797,551,336,3.0,Giù la testa,
44798,555,114,3.0,Pretty Woman,
44799,555,582,4.0,Das Leben der Anderen,
44800,557,2152,3.5,Dixie Chicks: Shut Up and Sing,
44802,557,59429,4.0,パラノーマル・アクティビティ 第2章 TOKYO NIGHT,
44804,558,2998,4.0,Zabriskie Point,
44805,558,3055,3.0,Valley of the Dolls,
44807,558,3116,4.0,Midnight Cowboy,
44808,558,4201,5.0,The Fifth Musketeer,
44809,562,49013,1.0,Cars 2,
44810,564,108,4.0,Trois couleurs : Bleu,
44811,564,137,1.0,Groundhog Day,
44812,564,183,5.0,The Wizard,
44813,564,189,4.0,Sin City: A Dame to Kill For,
44814,564,244,3.0,King Kong,
44815,564,526,1.0,Ladyhawke,
44816,564,561,3.0,Constantine,
44817,564,565,4.0,The Ring,
44819,564,571,4.0,The Birds,
44820,564,614,2.0,Smultronstället,
44822,564,621,5.0,Grease,
44825,564,775,2.0,Le Voyage dans la Lune,
44826,564,831,4.0,This Island Earth,
44828,564,980,1.0,The Ox-Bow Incident,
44829,564,1493,4.0,Miss Congeniality,
44830,564,1543,5.0,Emmas Glück,
44831,564,1549,2.0,L'Esquive,
44832,564,1550,3.0,Pieces of April,
44833,564,1640,1.0,Crash,
44834,564,1696,2.0,The Devil's Rejects,
44835,564,1715,3.0,The Cider House Rules,
44836,564,1731,1.0,Helen,
44837,564,1771,5.0,Captain America: The First Avenger,
44838,564,1891,2.0,The Empire Strikes Back,
44839,564,1986,4.0,"Va, vis et deviens",
44841,564,1989,2.0,My Blueberry Nights,
44842,564,1990,3.0,Paranoid Park,
44843,564,2047,4.0,The Real McCoy,
44844,564,2055,4.0,Open Range,
44845,564,2189,4.0,Tomboy,
44846,564,2295,4.0,Clerks II,
44848,564,2655,3.0,What Lies Beneath,
44849,564,2754,3.0,Abel,
44850,564,2767,2.0,Les Amants du Pont-Neuf,
44852,564,2800,3.0,Rumor Has It...,
44853,564,2982,5.0,The Lost World,
44854,564,3021,5.0,1408,
44855,564,3041,3.0,En la cama,
44856,564,3587,4.0,Bogus,
44857,564,3692,4.0,New York chiama Superdrago,
44859,564,3938,4.0,Blondie Plays Cupid,
44860,564,3941,4.0,Blondie Goes Latin,
44861,575,148,4.0,The Secret Life of Words,
44862,575,1555,4.0,L'Auberge espagnole,
44863,575,3025,3.0,The Two Faces of Dr. Jekyll,
44864,575,3602,2.0,I'll Always Know What You Did Last Summer,
44865,575,3870,3.0,Novecento,
44866,575,5063,2.0,La passante du Sans-Souci,
44867,575,5227,1.0,Hercules in New York,
44868,580,26005,3.5,香港製造,
44869,580,26317,2.0,Человек с киноаппаратом,
44870,580,26702,4.0,Devil Dog: The Hound of Hell,
44871,580,26886,3.0,アカルイミライ,
44872,580,27441,3.0,Countdown,
44873,580,32395,3.0,The Greatest,
44874,580,43832,3.0,Only Angels Have Wings,
44875,580,46772,2.0,"Szerelmem, Elektra",
44876,580,59935,3.5,Ein Augenblick Freiheit,
44877,580,60760,3.5,Masques,
44879,581,2191,0.5,Stranded,
44880,581,5413,0.5,Omagh,
44881,581,54768,0.5,Zapped Again!,
44882,584,27724,5.0,Psychopathia Sexualis,
44883,584,32666,1.0,Wild West Comedy Show: 30 Days & 30 Nights - Hollywood to the Heartland,
44884,584,36931,5.0,Hak bak do,
44885,584,51927,3.0,Stevie,
44886,587,4173,3.5,"Stromboli, terra di dio",
44887,587,6073,4.0,The Mexican,
44888,587,7299,4.0,Equilibrium,
44889,587,8779,4.0,Cesta do pravěku,
44890,587,8954,3.5,Reservation Road,
44891,587,25852,5.0,Nothing Like the Holidays,
44892,587,26663,4.0,The Man I Love,
44893,587,27768,3.5,Some Folks Call It a Sling Blade,
44894,595,2284,5.0,Mr. Magorium's Wonder Emporium,
44895,596,8070,3.5,La Chambre verte,
44896,596,33124,3.5,1942: A Love Story,
44897,597,2661,4.0,Batman,
44899,597,2923,4.0,B. Monkey,
44900,598,5503,1.0,The Fugitive,
44901,598,5516,1.0,The Ladykillers,
44902,599,7453,3.0,The Hitchhiker's Guide to the Galaxy,
44903,599,47122,4.0,Flaming Creatures,
44904,599,54734,4.5,Small Potatoes: Who Killed the USFL?,
44905,599,86817,5.0,The Cosmonaut,
44906,600,111913,3.0,A2,
44907,602,764,5.0,The Evil Dead,
44908,608,757,4.0,Murder Most Foul,
44909,608,865,4.0,The Running Man,
44910,608,1901,3.0,In Good Company,
44911,608,2832,3.0,Identity,
44912,609,617,1.0,Wild Things,
44913,609,1164,1.0,Babel,
44914,609,1450,5.0,Blood: The Last Vampire,
44915,609,1539,1.0,Keine Lieder über Liebe,
44916,609,1563,5.0,Sans soleil,
44917,609,1571,1.0,Live Free or Die Hard,
44918,609,1819,5.0,"You, Me and Dupree",
44919,609,2008,1.0,Wu Ji,
44920,609,3003,1.0,The Lost World,
44921,609,4538,1.0,The Darjeeling Limited,
44922,609,4592,1.0,Carolina,
44923,609,4930,5.0,House of Cards,
44924,609,4984,1.0,White Lightning,
44925,609,5236,1.0,Kiss Kiss Bang Bang,
44926,620,78174,3.0,"Moi, Van Gogh",
44927,621,4104,0.5,Benny & Joon,
44929,621,7340,4.5,Carrie,
44930,623,27544,4.0,The Company She Keeps,
44931,624,2887,1.0,And the Band Played On,
44933,624,3031,3.0,Island of Lost Souls,
44934,624,3596,1.0,Things to Come,
44935,624,3933,0.5,Corpse Bride,
44936,624,4233,2.5,Scream 2,
44937,624,4477,1.0,The Devil's Own,
44938,624,8290,0.5,La Grande Vadrouille,
44939,624,8447,1.0,Angels and Insects,
44940,624,8743,2.5,Rånarna,
44941,624,26750,3.0,Fall of the Republic: The Presidency of Barack H. Obama,
44942,624,31000,2.5,Amos & Andrew,
44943,624,49688,4.0,Johnny cien pesos,
44944,624,55294,2.5,Canvas,
44945,624,70984,3.5,"Silent Night, Deadly Night 5: The Toy Maker",
44946,624,75803,1.5,Catching Hell,
44947,624,81949,3.0,Un été inoubliable,
44948,624,86593,2.5,Wild Bill,
44949,624,91325,2.0,Looking for Lenny,
44950,624,91470,1.5,Mammy,
44951,624,91873,1.5,Giliap,
44952,624,95508,3.5,狂熱の季節,
44953,624,95744,2.5,La montaña rusa,
44954,624,99106,2.5,Mahakaal,
44955,624,99846,3.0,Moonshine County Express,
44956,624,102165,2.0,The Mountain Road,
44957,624,103502,1.5,Nuit #1,
44958,624,105121,1.0,Tchoupitoulas,
44959,624,105254,3.0,Beröringen,
44960,624,108949,2.5,Insiang,
44961,624,126420,1.5,Het dak van de Walvis,
44962,624,130450,1.5,The Lonedale Operator,
44963,624,133365,2.0,The Diary of Anne Frank,
44964,624,134158,1.5,The Punk Rock Movie,
44965,624,135536,3.0,Chi lavora è perduto,
44966,641,638,4.0,Lost Highway,
44967,647,245,3.0,About a Boy,
44968,648,6022,4.0,Evening,
44969,648,6884,4.0,Evil Alien Conquerors,
44970,648,7011,3.5,Joey,
44971,648,8273,4.0,American Wedding,
44972,648,26947,4.5,Gamera tai daiakuju Giron,
44973,648,27875,4.0,真夜中の弥次さん喜多さん,
44974,648,48856,3.5,Schussangst,
44975,648,57845,4.5,Mandroid,
44976,652,3575,5.0,The Return of Doctor X,
44977,652,8453,4.0,Fanaa,
44978,652,8699,5.0,Anchorman: The Legend of Ron Burgundy,
44979,652,26791,5.0,Brigham City,
44980,652,26843,5.0,Lion of the Desert,
44981,652,60086,4.0,Babysitter Wanted,
44982,652,69495,3.0,Lone Rider,
44983,652,79163,4.0,95 Miles to Go,
44984,652,89870,4.5,Brooklyn Boheme,
44985,652,100017,3.0,Verfolgt,
44986,652,103731,5.0,Mud,
44987,652,106417,3.0,カイジ2 人生奪回ゲーム,
44988,652,127728,5.0,8:46,
44989,652,129009,4.0,Love Is a Ball,
44990,653,2103,3.0,Solaris,
44991,659,167,4.0,K-PAX,
44992,659,563,3.0,Starship Troopers,
44993,665,129,3.0,千と千尋の神隠し,
